RxNodeID,TxID,CouplingLoss,BestRSRPNode
1258,61,-159.02075852945208,62
1258,122,-136.94990675595804,62
1259,0,-131.296980520478,124
1259,61,-158.60133438485292,124
1259,122,-151.30340450342453,124
1260,0,-144.73064980747603,123
1260,61,-153.38224389894754,123
1260,122,-126.56803880136687,123
1261,0,-157.14198789013778,123
1261,61,-169.61607564641554,123
1261,122,-144.51535732497234,123
1262,0,-133.15716036821365,130
1262,61,-157.38389699374133,130
1262,122,-143.3557084270121,130
1263,0,-112.26805591229237,62
1263,61,-128.7703805927751,62
1263,122,-106.22599822409103,62
1264,0,-148.9958648624587,124
1264,61,-174.69567841855988,124
1264,122,-163.42752553169112,124
1265,0,-160.86747903437654,123
1265,61,-176.97806731289637,123
1265,122,-154.11600762566718,123
1266,0,-129.6289166262669,62
1266,61,-150.7378503138304,62
1266,122,-132.4483182161161,62
1267,0,-159.89550379759405,123
1267,61,-179.21269247219018,123
1267,122,-159.030590310518,123
1268,0,-164.8776906923767,123
1268,61,-175.5478763297774,123
1268,122,-149.5756537848505,123
1269,0,-141.48582858209107,6
1269,61,-153.85510031318907,6
1269,122,-128.72048987452928,6
1270,0,-123.89207374413073,123
1270,61,-132.73478290815677,123
1270,122,-105.99084731608075,123
1271,0,-148.2164983999062,62
1271,61,-162.89617688156943,62
1271,122,-139.10795979967386,62
1272,0,-153.13096818940207,6
1272,61,-160.80820337394974,6
1272,122,-133.65274881539585,6
1273,0,-150.16894576490367,1
1273,61,-171.77071451623732,1
1273,122,-154.0446517599314,1
1274,0,-127.90420528454,62
1274,61,-150.4164999430763,62
1274,122,-133.8776142256764,62
1275,0,-158.03926900003034,123
1275,61,-172.38570438087774,123
1275,122,-148.3520791330276,123
1276,0,-108.48945261383021,62
1276,61,-122.40139849842663,62
1276,122,-98.13993766078403,62
1277,0,-128.37483529493628,62
1277,61,-147.62265012394766,62
1277,122,-127.42552063427213,62
1278,0,-165.58525888704656,1
1278,61,-188.73243191594565,1
1278,122,-173.0285570565889,1
1279,0,-124.47931796270848,62
1279,61,-144.42619771486204,62
1279,122,-124.91085694457225,62
1280,0,-92.37432728598176,62
1280,61,-110.37479602848273,62
1280,122,-89.0140661927777,62
1281,0,-171.9708849027974,1
1281,61,-195.07818427859362,1
1281,122,-179.3156917336632,1
1282,0,-156.65188389327383,1
1282,61,-176.8684621186341,1
1282,122,-157.56698987725474,1
1283,0,-137.73601759507818,1
1283,61,-163.51335124807605,1
1283,122,-152.4123013101948,1
1284,0,-104.57433087056327,1
1284,61,-131.71196604776765,1
1284,122,-123.90171973304476,1
1285,0,-162.8097907967436,123
1285,61,-173.455931640675,123
1285,122,-147.45953032129734,123
1286,0,-113.09118124707575,62
1286,61,-128.75922810486767,62
1286,122,-105.6159204601502,62
1287,0,-121.68498514712371,1
1287,61,-147.16004528978485,1
1287,122,-135.4211502091471,1
1288,0,-138.2974311312783,1
1288,61,-161.48139572288702,1
1288,122,-145.84111309211931,1
1289,0,-124.39034424975158,124
1289,61,-150.72602181469142,124
1289,122,-140.9010924487173,124
1290,0,-157.8941939833349,123
1290,61,-174.50512566016832,123
1290,122,-152.0086335772012,123
1291,0,-126.69672639150488,124
1291,61,-153.9522963329427,124
1291,122,-146.5215449167542,124
1292,0,-110.78624436977198,62
1292,61,-128.45933438081693,62
1292,122,-106.8556729553889,62
1293,0,-117.06629557980906,1
1293,61,-143.9512003400043,1
1293,122,-135.44701952796,1
1294,0,-163.96889558439557,1
1294,61,-185.2467068510363,1
1294,122,-167.11535933389382,1
1295,0,-113.60357009938303,62
1295,61,-124.93952575203242,62
1295,122,-99.2961959060439,62
1296,0,-147.2949233629433,79
1296,61,-157.58715335147522,79
1296,122,-131.44171748212028,79
1297,0,-136.7332552318448,1
1297,61,-160.911605111285,1
1297,122,-146.82139918518345,1
1298,0,-141.61421438099666,1
1298,61,-166.96041001592067,1
1298,122,-154.97628954806527,1
1299,0,-166.437513129401,123
1299,61,-177.76554645750412,123
1299,122,-152.09118935328553,123
1300,0,-140.7052432207272,123
1300,61,-160.0867748200107,123
1300,122,-139.94634413281625,123
1301,0,-154.68014908524256,1
1301,61,-178.43320140018548,1
1301,122,-163.63589562639663,1
1302,0,-147.71550311651708,123
1302,61,-164.19532066661006,123
1302,122,-141.606524031421,123
1303,0,-138.16194717975878,62
1303,61,-164.02787603621354,62
1303,122,-153.15868693402018,62
1304,0,-138.224922810763,1
1304,61,-164.02598909356504,1
1304,122,-152.98673138098218,1
1305,0,-153.0547767971111,123
1305,61,-168.95822860170327,123
1305,122,-145.95211927499173,123
1306,0,-124.62443321084903,62
1306,61,-149.3325960330612,62
1306,122,-136.22250661864783,62
1307,0,-110.58860031524013,62
1307,61,-124.52489775937504,62
1307,122,-100.27548444396355,62
1308,0,-157.6914305793129,1
1308,61,-179.7593043611942,1
1308,122,-162.59286589439807,1
1309,0,-140.10019323648692,18
1309,61,-152.8421505294602,18
1309,122,-127.88288887775595,18
1310,0,-146.94916365684762,18
1310,61,-161.92622472974014,18
1310,122,-138.2931179943377,18
1311,0,-150.12100638560668,123
1311,61,-165.88482612349208,123
1311,122,-142.78270937220307,123
1312,0,-121.33456428297511,62
1312,61,-144.64061791701465,62
1312,122,-129.2998589579545,62
1313,0,-155.81887693854887,123
1313,61,-174.01161644567924,123
1313,122,-152.78779359827357,123
1314,0,-121.36118783022643,1
1314,61,-148.21955795900865,1
1314,122,-139.6816281567563,1
1315,0,-118.64440606713534,123
1315,61,-131.44864501981334,123
1315,122,-106.5319522748053,123
1316,0,-124.20570521867226,1
1316,61,-149.4080479413222,1
1316,122,-137.14445389512935,1
1317,0,-156.97708528007433,123
1317,61,-170.78369581157136,123
1317,122,-146.42389352739795,123
1318,0,-141.63472408232752,123
1318,61,-155.51856354124183,123
1318,122,-131.21863998088025,123
1319,0,-146.86470978306585,123
1319,61,-160.87015168230158,123
1319,122,-136.63358845576875,123
1320,0,-152.76434321195677,68
1320,61,-174.26290301043332,68
1320,122,-156.3917032357317,68
1321,0,-153.58215810094524,123
1321,61,-163.14492891423285,123
1321,122,-136.67853684409886,123
1322,0,-100.74504003317709,1
1322,61,-121.94667718272721,1
1322,122,-103.74350070767535,1
1323,0,-145.00472301380583,69
1323,61,-171.60889121348018,69
1323,122,-162.3830912386444,69
1324,0,-136.46033266079465,1
1324,61,-161.87124732854664,1
1324,122,-150.01251322581834,1
1325,0,-136.28999459310748,62
1325,61,-150.55467359024735,62
1325,122,-126.53660260969943,62
1326,0,-135.67288828620832,123
1326,61,-149.6038217063752,123
1326,122,-125.32247183511204,123
1327,0,-136.9273154721158,62
1327,61,-157.92322971159442,62
1327,122,-139.53159670336174,62
1328,0,-112.3388373454218,62
1328,61,-133.52693726884195,62
1328,122,-115.37063363770055,62
1329,0,-129.6142661552877,1
1329,61,-152.41459816001682,1
1329,122,-136.21706874306295,1
1330,0,-128.73576281003182,62
1330,61,-136.20924308699523,62
1330,122,-108.96662789342716,62
1331,0,-130.04344352470076,62
1331,61,-152.69687279929465,62
1331,122,-136.3416311713316,62
1332,0,-130.4882146491067,68
1332,61,-148.08724910950332,68
1332,122,-126.36259402158987,68
1333,0,-152.37238490092892,123
1333,61,-170.42421185472296,123
1333,122,-149.08033455791735,123
1334,0,-119.89825188760264,1
1334,61,-145.46480940024534,1
1334,122,-133.91328024702287,1
1335,0,-137.66285723712573,1
1335,61,-160.13343570041025,1
1335,122,-143.5075353434787,1
1336,0,-112.77169215139781,62
1336,61,-137.57213347208202,62
1336,122,-124.60510876001615,62
1337,0,-123.42291021769846,123
1337,61,-142.32650109742414,123
1337,122,-121.73771020298173,123
1338,0,-150.1841097676644,123
1338,61,-167.12780409568336,123
1338,122,-144.8848301097143,123
1339,0,-125.49881342318979,1
1339,61,-149.3572419073385,1
1339,122,-134.7391087367094,1
1340,0,-161.36211412707354,123
1340,61,-176.12488511357313,123
1340,122,-152.3557153950095,123
1341,0,-100.08250423120111,1
1341,61,-127.46727182886774,1
1341,122,-120.40375419233371,1
1342,0,-133.63853074540773,123
1342,61,-151.07888821655047,123
1342,122,-129.24731827792397,123
1343,0,-141.1282808682001,122
1343,61,-148.17676370784983,122
1343,122,-120.80121564134636,122
1344,0,-132.73585490196697,123
1344,61,-150.2924260509369,123
1344,122,-128.55407171225698,123
1345,0,-144.07369396007198,1
1345,61,-169.36445088413183,1
1345,122,-157.26002649246064,1
1346,0,-131.2636308080414,68
1346,61,-150.22919532349673,68
1346,122,-129.69546173866507,68
1347,0,-105.924663026316,1
1347,61,-132.20820249372792,1
1347,122,-122.24679966211016,1
1348,0,-125.97888208017329,123
1348,61,-140.62437234824247,123
1348,122,-116.78179635154041,123
1349,0,-146.81266713351064,123
1349,61,-155.22859767625366,123
1349,122,-128.3153582415046,123
1350,0,-128.06315107872186,62
1350,61,-150.36098962517337,62
1350,122,-133.53711470117557,62
1351,0,-120.33369825010917,123
1351,61,-135.40233780504946,123
1351,122,-111.83626668177891,123
1352,0,-135.14946220723175,1
1352,61,-157.39423962135606,1
1352,122,-140.47170183387536,1
1353,0,-142.08741124475688,123
1353,61,-161.5464500087645,123
1353,122,-141.48973037713347,123
1354,0,-144.77485949299862,1
1354,61,-170.0374526053042,1
1354,122,-157.88179496172117,1
1355,0,-126.45692041388511,122
1355,61,-141.84241650270553,122
1355,122,-118.57099288595919,122
1356,0,-136.84058188319736,1
1356,61,-161.7834100801344,1
1356,122,-149.04555879879936,1
1357,0,-145.55599176215134,124
1357,61,-171.76468301768728,124
1357,122,-161.62638718966534,124
1358,0,-129.6826899951244,62
1358,61,-156.04708520390096,62
1358,122,-146.30337675289041,62
1359,0,-119.64701982281787,123
1359,61,-138.59660729821755,123
1359,122,-118.05875610625132,123
1360,0,-152.4473219303887,1
1360,61,-175.0166831618727,1
1360,122,-158.5050106945655,1
1361,0,-127.36786598359443,62
1361,61,-152.4800336295935,62
1361,122,-140.07947990197334,62
1362,0,-145.1468917226201,62
1362,61,-159.92903206277472,62
1362,122,-136.19303422737318,62
1363,0,-120.85138929062103,1
1363,61,-147.15155406876187,1
1363,122,-137.19845821935675,1
1364,0,-71.63726130195336,0
1364,61,-98.15280826426205,0
1364,122,-88.88045047626531,0
1365,0,-98.37307084665746,124
1365,61,-125.78011081209014,124
1365,122,-118.80847582164037,124
1366,0,-131.7935173825105,123
1366,61,-145.77639551326192,123
1366,122,-121.53440862299493,123
1367,0,-156.79082064311422,1
1367,61,-180.98261123471966,1
1367,122,-166.90145250062292,1
1368,0,-166.40597917831406,123
1368,61,-177.21862445767357,123
1368,122,-151.29835435623704,123
1369,0,-129.25118107340472,130
1369,61,-153.5543385978872,130
1369,122,-139.65117063131612,130
1370,0,-168.33438365956388,123
1370,61,-184.69630950792964,123
1370,122,-162.0186199005464,123
1371,0,-142.97699895307943,123
1371,61,-161.54299213250897,123
1371,122,-140.66331220546834,123
1372,0,-143.96758934982904,68
1372,61,-165.6941531641193,68
1372,122,-148.10016921549197,68
1373,0,-142.84880742749968,1
1373,61,-167.90687685455026,1
1373,122,-155.34803226773602,1
1374,0,-129.85109188207733,62
1374,61,-143.87865268105259,62
1374,122,-119.71211190832955,62
1375,0,-153.9241823024824,123
1375,61,-167.06903316773335,123
1375,122,-142.32964611810195,123
1376,0,-100.80148800938649,62
1376,61,-126.3171740402066,62
1376,122,-114.7543285917187,62
1377,0,-156.23525427889732,123
1377,61,-173.14083462697087,123
1377,122,-150.87628224936228,123
1378,0,-130.82870281502093,18
1378,61,-147.08128154806704,18
1378,122,-124.32074406348934,18
1379,0,-109.71367969092951,62
1379,61,-122.09019643920932,62
1379,122,-97.02657591998582,62
1380,0,-137.4523101578497,1
1380,61,-163.90530329973208,1
1380,122,-154.31392240082548,1
1381,0,-157.60086749937113,79
1381,61,-170.39305481769745,79
1381,122,-145.4623884555223,79
1382,0,-129.5132545064194,1
1382,61,-153.1692369458324,1
1382,122,-138.2531308087981,1
1383,0,-112.72748174063946,124
1383,61,-140.61950863800433,124
1383,122,-135.12847217666416,124
1384,0,-126.86295915809956,124
1384,61,-156.41786869221772,124
1384,122,-156.41786869221772,124
1385,0,-117.6308347341087,124
1385,61,-146.35352778127654,124
1385,122,-144.27318677425552,124
1386,0,-105.2927019192411,0
1386,61,-135.2061059477495,0
1386,122,-135.2061059477495,0
1387,0,-136.57673567682528,63
1387,61,-162.51286134924828,63
1387,122,-165.18634877686605,63
1388,0,-138.28147985099102,63
1388,61,-161.21523817792269,63
1388,122,-166.2909286292417,63
1389,0,-144.16141603981495,124
1389,61,-173.55861806196594,124
1389,122,-173.55861806196594,124
1390,0,-100.63685691838077,62
1390,61,-129.42534193127173,62
1390,122,-127.84224030731289,62
1391,0,-137.87425757103637,63
1391,61,-167.7701930531589,63
1391,122,-167.7701930531589,63
1392,0,-97.93133237144383,124
1392,61,-127.621247447178,124
1392,122,-127.621247447178,124
1393,0,-142.17755294438388,2
1393,61,-171.92148160939178,2
1393,122,-171.92148160939178,2
1394,0,-129.17003658013869,63
1394,61,-150.0517076960881,63
1394,122,-156.68076010496742,63
1395,0,-147.73666382651814,2
1395,61,-177.58595270509375,2
1395,122,-177.58595270509375,2
1396,0,-112.65143018765126,63
1396,61,-142.4906117407953,63
1396,122,-142.4906117407953,63
1397,0,-134.6487916163138,63
1397,61,-162.40878522955998,63
1397,122,-163.573308430355,63
1398,0,-143.22385365685165,2
1398,61,-173.2078536559136,2
1398,122,-173.2078536559136,2
1399,0,-135.18751102102723,63
1399,61,-164.94532289229397,63
1399,122,-164.94532289229397,63
1400,0,-113.31802753692001,124
1400,61,-141.78083374956577,124
1400,122,-138.47021003512683,124
1401,0,-126.84238141256077,63
1401,61,-156.43649239775777,63
1401,122,-156.43649239775777,63
1402,0,-91.79414275775369,124
1402,61,-121.69558297700662,124
1402,122,-121.69558297700662,124
1403,0,-119.15666206101463,2
1403,61,-148.8416383617365,2
1403,122,-148.8416383617365,2
1404,0,-138.19463139008604,63
1404,61,-165.5572705115461,63
1404,122,-167.0475702761393,63
1405,0,-133.60484746723967,124
1405,61,-161.6779872476164,124
1405,122,-156.83222304660808,124
1406,0,-128.43601308863484,124
1406,61,-156.93433135762322,124
1406,122,-153.78778280534567,124
1407,0,-108.12048975679744,0
1407,61,-138.05502410067476,0
1407,122,-138.05502410067476,0
1408,0,-123.20005076377932,124
1408,61,-151.4142476471188,124
1408,122,-147.1868945682173,124
1409,0,-107.96501499131374,124
1409,61,-137.88409419604878,124
1409,122,-137.88409419604878,124
1410,0,-114.45764180423387,63
1410,61,-135.50918477895857,63
1410,122,-141.99224742893898,63
1411,0,-147.8943616537977,124
1411,61,-175.8276630692471,124
1411,122,-170.48133511692612,124
1412,0,-124.13060474294582,125
1412,61,-153.26166850408188,125
1412,122,-153.26166850408188,125
1413,0,-117.25020555025807,132
1413,61,-146.37517212029206,132
1413,122,-146.39162249892945,132
1414,0,-105.7429372467266,124
1414,61,-134.56018400222646,124
1414,122,-132.85836097384734,124
1415,0,-99.54933018406825,0
1415,61,-128.98279764967572,0
1415,122,-128.98279764967572,0
1416,0,-123.21257327497408,124
1416,61,-153.1100045630734,124
1416,122,-153.1100045630734,124
1417,0,-89.28773082006704,2
1417,61,-119.07211912907445,2
1417,122,-119.07211912907445,2
1418,0,-143.92143223562223,2
1418,61,-173.7838914408576,2
1418,122,-173.7838914408576,2
1419,0,-123.90611690303265,63
1419,61,-153.44933306983296,63
1419,122,-153.44933306983296,63
1420,0,-121.56138434213399,0
1420,61,-150.86862101233442,0
1420,122,-150.86862101233442,0
1421,0,-108.19156727978562,3
1421,61,-130.10524413818993,3
1421,122,-135.9667362985368,3
1422,0,-143.78590535022536,2
1422,61,-173.51945817199942,2
1422,122,-173.51945817199942,2
1423,0,-117.9397988265251,125
1423,61,-140.85604729974315,125
1423,122,-145.9042808768527,125
1424,0,-116.40965163987283,124
1424,61,-145.90315688414927,124
1424,122,-145.90315688414927,124
1425,0,-119.2938841968455,125
1425,61,-148.94235863467694,125
1425,122,-148.94235863467694,125
1426,0,-126.92443357808729,125
1426,61,-148.4360563549102,125
1426,122,-154.58874935290288,125
1427,0,-118.89918669134843,2
1427,61,-148.83971827324316,2
1427,122,-148.83971827324316,2
1428,0,-155.62731746305587,69
1428,61,-185.38781860377074,69
1428,122,-185.38781860377074,69
1429,0,-129.78435652294618,124
1429,61,-159.7042985107139,124
1429,122,-159.7042985107139,124
1430,0,-136.9722590160806,2
1430,61,-166.84654591584558,2
1430,122,-166.84654591584558,2
1431,0,-123.36096560593288,132
1431,61,-152.29756537017363,132
1431,122,-152.4727006083427,132
1432,0,-111.60746008326507,63
1432,61,-140.76460473954367,63
1432,122,-140.76460473954367,63
1433,0,-132.59378603061512,124
1433,61,-161.44214871125456,124
1433,122,-159.86189658640512,124
1434,0,-151.40637321709463,124
1434,61,-180.71965705124066,124
1434,122,-180.71965705124066,124
1435,0,-146.2429367403796,2
1435,61,-176.05964020054518,2
1435,122,-176.05964020054518,2
1436,0,-143.50727592172004,2
1436,61,-173.32171769935508,2
1436,122,-173.32171769935508,2
1437,0,-137.28556147545893,63
1437,61,-163.1022303886405,63
1437,122,-165.87269078807415,63
1438,0,-138.16782296632184,69
1438,61,-167.15347035445535,69
1438,122,-166.26986301478766,69
1439,0,-136.8982203039298,124
1439,61,-166.497333871046,124
1439,122,-166.497333871046,124
1440,0,-147.3208857304538,63
1440,61,-176.98065057950615,63
1440,122,-176.98065057950615,63
1441,0,-132.21930825142104,2
1441,61,-162.00733371737704,2
1441,122,-162.00733371737704,2
1442,0,-137.7923106509204,132
1442,61,-167.36837254836644,132
1442,122,-167.36837254836644,132
1443,0,-101.30789816902478,69
1443,61,-129.19988121895165,69
1443,122,-123.89193318729872,69
1444,0,-127.13084025377552,63
1444,61,-156.5414694307629,63
1444,122,-156.5414694307629,63
1445,0,-146.37243912314017,124
1445,61,-175.43044568108886,124
1445,122,-175.00609851644106,124
1446,0,-109.56809599572371,1
1446,61,-139.41063160443218,1
1446,122,-139.41063160443218,1
1447,0,-116.5745205423146,4
1447,61,-146.3991916923134,4
1447,122,-146.3991916923134,4
1448,0,-114.17356546968948,2
1448,61,-143.94786475420702,2
1448,122,-143.94786475420702,2
1449,0,-139.1469345488342,63
1449,61,-169.01891178250065,63
1449,122,-169.01891178250065,63
1450,0,-120.70923441175069,124
1450,61,-150.01065156841833,124
1450,122,-150.01065156841833,124
1451,0,-140.3504043806065,69
1451,61,-169.60680772130416,69
1451,122,-169.60680772130416,69
1452,0,-109.91729500492684,63
1452,61,-139.87335098819202,63
1452,122,-139.87335098819202,63
1453,0,-117.5300981799148,124
1453,61,-147.20502779682832,124
